0.051517	0.203161 
0.708719	0.145335 
0.755711	0.951947 
0.869070	0.055175 
0.567771	0.991434 
0.925323	0.408125 
0.340088	0.396938 
0.960205	0.458690 
0.270500	0.763389 
0.226214	0.384836 
0.667471	0.241875 
0.319332	0.896126 
0.427481	0.749403 
0.532486	0.939396 
0.273957	0.534500 
0.272063	0.891611 
0.014087	0.117198 
0.049673	0.621738 
0.433145	0.145402 
0.721540	0.733162 
0.215485	0.420574 
0.589279	0.665357 
0.707160	0.744089 
0.948484	0.638207 
0.667113	0.821578 
0.925472	0.164559 
0.642217	0.735999 
0.227650	0.536301 
0.495940	0.961108 
0.999425	0.806392 
0.171199	0.035454 
0.573186	0.844030 
0.225007	0.352956 
0.783824	0.532267 
0.285784	0.549541 
0.925406	0.607101 
0.603751	0.176288 
0.620019	0.504269 
0.540592	0.247937 
0.091458	0.384616 
0.426608	0.341565 
0.840344	0.751151 
0.951867	0.693677 
0.752409	0.250540 
0.402393	0.704893 
0.488086	0.869019 
0.853190	0.909843 
0.849225	0.287353 
0.136974	0.305822 
0.947610	0.151702 
0.270722	0.457210 
0.660172	0.946889 
0.291713	0.503572 
0.297146	0.525810 
0.380483	0.597815 
0.882108	0.653362 
0.980197	0.886704 
0.196724	0.665484 
0.610155	0.419472 
0.028190	0.023585 
0.465749	0.831221 
0.123774	0.661823 
0.947920	0.796215 
0.454488	0.079368 
0.222216	0.582119 
0.768876	0.622011 
0.020832	0.059694 
0.327998	0.827111 
0.420543	0.733358 
0.404166	0.573122 
0.505215	0.256491 
0.848570	0.579577 
0.903626	0.981287 
0.036907	0.045620 
0.431595	0.866387 
0.037234	0.394864 
0.711949	0.026495 
0.160700	0.711537 
0.946662	0.856559 
0.403442	0.007551 
0.222495	0.499108 
0.916871	0.452349 
0.094769	0.946714 
0.803703	0.627039 
0.963448	0.782516 
0.478496	0.231531 
0.181450	0.960171 
0.804138	0.978080 
0.167171	0.610543 
0.469597	0.146808 
0.281481	0.135864 
0.859436	0.958494 
0.123963	0.313052 
0.231982	0.037082 
0.453970	0.276298 
0.620706	0.289064 
0.399101	0.584987 
0.752253	0.019059 
0.226969	0.606430 
0.684757	0.530633 
