0.000006 6.000000 6.000000
0.000006 9.000000 9.000000
0.000006 12.000000 12.000000
0.000006 15.000000 15.000000
0.000006 18.000000 18.000000
0.000006 21.000000 21.000000
0.000006 24.000000 24.000000
0.000006 27.000000 27.000000
0.000006 30.000000 30.000000
0.000006 33.000000 33.000000
0.000006 36.000000 36.000000
0.000006 39.000000 39.000000
0.000006 42.000000 42.000000
0.000006 45.000000 45.000000
0.000006 48.000000 48.000000
0.000006 51.000000 51.000000
0.000006 54.000000 54.000000
0.000006 57.000000 57.000000
0.000006 60.000000 60.000000
0.000006 63.000000 63.000000
0.000006 66.000000 66.000000
0.000006 69.000000 69.000000
0.000006 72.000000 72.000000
0.000006 75.000000 75.000000
0.000006 78.000000 78.000000
0.000006 81.000000 81.000000
0.000006 84.000000 84.000000
0.000006 87.000000 87.000000
0.000006 90.000000 90.000000
0.000006 93.000000 93.000000
0.000006 96.000000 96.000000
0.000006 99.000000 99.000000
0.000006 102.000000 102.000000
0.000006 105.000000 105.000000
0.000006 108.000000 108.000000
0.000006 111.000000 111.000000
0.000006 114.000000 114.000000
0.000006 117.000000 117.000000
0.000006 120.000000 120.000000
0.000006 123.000000 123.000000
0.000006 126.000000 126.000000
0.000006 129.000000 129.000000
0.000006 132.000000 132.000000
0.000006 135.000000 135.000000
0.000006 138.000000 138.000000
0.000006 141.000000 141.000000
0.000006 144.000000 144.000000
0.000006 147.000000 147.000000
0.000006 150.000000 150.000000
0.000006 153.000000 153.000000
0.000006 156.000000 156.000000
0.000006 159.000000 159.000000
0.000006 162.000000 162.000000
0.000006 165.000000 165.000000
0.000006 168.000000 168.000000
0.000006 171.000000 171.000000
0.000006 174.000000 174.000000
0.000006 177.000000 177.000000
0.000006 180.000000 180.000000
0.000006 183.000000 183.000000
0.000006 186.000000 186.000000
0.000006 189.000000 189.000000
0.000006 192.000000 192.000000
0.000006 195.000000 195.000000
0.000006 198.000000 198.000000
0.000006 201.000000 201.000000
0.000006 204.000000 204.000000
0.000006 207.000000 207.000000
0.000006 210.000000 210.000000
0.000006 213.000000 213.000000
0.000006 216.000000 216.000000
0.000006 219.000000 219.000000
0.000006 222.000000 222.000000
0.000006 225.000000 225.000000
0.000006 228.000000 228.000000
0.000006 231.000000 231.000000
0.000006 234.000000 234.000000
0.000006 237.000000 237.000000
0.000006 240.000000 240.000000
0.000006 243.000000 243.000000
0.000006 246.000000 246.000000
0.000006 249.000000 249.000000
0.000006 252.000000 252.000000
0.000006 255.000000 255.000000
0.000006 258.000000 258.000000
0.000006 261.000000 261.000000
0.000006 264.000000 264.000000
0.000006 267.000000 267.000000
0.000006 270.000000 270.000000
0.000006 273.000000 273.000000
0.000006 276.000000 276.000000
0.000006 279.000000 279.000000
0.000006 282.000000 282.000000
0.000006 285.000000 285.000000
0.000006 288.000000 288.000000
0.000006 291.000000 291.000000
0.000006 294.000000 294.000000
0.000006 297.000000 297.000000
0.000006 300.000000 300.000000
0.000006 303.000000 303.000000
0.000006 306.000000 306.000000
0.000006 309.000000 309.000000
0.000006 312.000000 312.000000
0.000006 315.000000 315.000000
0.000006 318.000000 318.000000
0.000006 321.000000 321.000000
0.000006 324.000000 324.000000
0.000006 327.000000 327.000000
0.000006 330.000000 330.000000
0.000006 333.000000 333.000000
0.000006 336.000000 336.000000
0.000006 339.000000 339.000000
0.000006 342.000000 342.000000
0.000006 345.000000 345.000000
0.000006 348.000000 348.000000
0.000006 351.000000 351.000000
0.000006 354.000000 354.000000
0.000006 357.000000 357.000000
0.000006 360.000000 360.000000
0.000006 363.000000 363.000000
0.000006 366.000000 366.000000
0.000006 369.000000 369.000000
0.000006 372.000000 372.000000
0.000006 375.000000 375.000000
0.000006 378.000000 378.000000
0.000006 381.000000 381.000000
0.000006 384.000000 384.000000
0.000006 387.000000 387.000000
0.000006 390.000000 390.000000
0.000006 393.000000 393.000000
0.000006 396.000000 396.000000
0.000006 399.000000 399.000000
0.000006 402.000000 402.000000
0.000006 405.000000 405.000000
0.000006 408.000000 408.000000
0.000006 411.000000 411.000000
0.000006 414.000000 414.000000
0.000006 417.000000 417.000000
0.000006 420.000000 420.000000
0.000006 423.000000 423.000000
0.000006 426.000000 426.000000
0.000006 429.000000 429.000000
0.000006 432.000000 432.000000
0.000006 435.000000 435.000000
0.000006 438.000000 438.000000
0.000006 441.000000 441.000000
0.000006 444.000000 444.000000
0.000006 447.000000 447.000000
0.000006 450.000000 450.000000
0.000006 453.000000 453.000000
0.000006 456.000000 456.000000
0.000006 459.000000 459.000000
0.000006 462.000000 462.000000
0.000006 465.000000 465.000000
0.000006 468.000000 468.000000
0.000006 471.000000 471.000000
0.000006 474.000000 474.000000
0.000006 477.000000 477.000000
0.000006 480.000000 480.000000
0.000006 483.000000 483.000000
0.000006 486.000000 486.000000
0.000006 489.000000 489.000000
0.000006 492.000000 492.000000
0.000006 495.000000 495.000000
0.000006 498.000000 498.000000
0.000006 501.000000 501.000000
0.000006 504.000000 504.000000
0.000006 507.000000 507.000000
0.000006 510.000000 510.000000
0.000006 513.000000 513.000000
0.000006 516.000000 516.000000
0.000006 519.000000 519.000000
0.000006 522.000000 522.000000
0.000006 525.000000 525.000000
0.000006 528.000000 528.000000
0.000006 531.000000 531.000000
0.000006 534.000000 534.000000
0.000006 537.000000 537.000000
0.000006 540.000000 540.000000
0.000006 543.000000 543.000000
0.000006 546.000000 546.000000
0.000006 549.000000 549.000000
0.000006 552.000000 552.000000
0.000006 555.000000 555.000000
0.000006 558.000000 558.000000
0.000006 561.000000 561.000000
0.000006 564.000000 564.000000
0.000006 567.000000 567.000000
0.000006 570.000000 570.000000
0.000006 573.000000 573.000000
0.000006 576.000000 576.000000
0.000006 579.000000 579.000000
0.000006 582.000000 582.000000
0.000006 585.000000 585.000000
0.000006 588.000000 588.000000
0.000006 591.000000 591.000000
0.000006 594.000000 594.000000
0.000006 597.000000 597.000000
0.000006 600.000000 600.000000
0.000006 603.000000 603.000000
0.000006 606.000000 606.000000
0.000006 609.000000 609.000000
0.000006 612.000000 612.000000
0.000006 615.000000 615.000000
0.000006 618.000000 618.000000
0.000006 621.000000 621.000000
0.000006 624.000000 624.000000
0.000006 627.000000 627.000000
0.000006 630.000000 630.000000
0.000006 633.000000 633.000000
0.000006 636.000000 636.000000
0.000006 639.000000 639.000000
0.000006 642.000000 642.000000
0.000006 645.000000 645.000000
0.000006 648.000000 648.000000
0.000006 651.000000 651.000000
0.000006 654.000000 654.000000
0.000006 657.000000 657.000000
0.000006 660.000000 660.000000
0.000006 663.000000 663.000000
0.000006 666.000000 666.000000
0.000006 669.000000 669.000000
0.000006 672.000000 672.000000
0.000006 675.000000 675.000000
0.000006 678.000000 678.000000
0.000006 681.000000 681.000000
0.000006 684.000000 684.000000
0.000006 687.000000 687.000000
0.000006 690.000000 690.000000
0.000006 693.000000 693.000000
0.000006 696.000000 696.000000
0.000006 699.000000 699.000000
0.000006 702.000000 702.000000
0.000006 705.000000 705.000000
0.000006 708.000000 708.000000
0.000006 711.000000 711.000000
0.000006 714.000000 714.000000
0.000006 717.000000 717.000000
0.000006 720.000000 720.000000
0.000006 723.000000 723.000000
0.000006 726.000000 726.000000
0.000006 729.000000 729.000000
0.000006 732.000000 732.000000
0.000006 735.000000 735.000000
0.000006 738.000000 738.000000
0.000006 741.000000 741.000000
0.000006 744.000000 744.000000
0.000006 747.000000 747.000000
0.000006 750.000000 750.000000
0.000006 753.000000 753.000000
0.000006 756.000000 756.000000
0.000006 759.000000 759.000000
0.000006 762.000000 762.000000
0.000006 765.000000 765.000000
0.000006 768.000000 768.000000
0.000006 771.000000 771.000000
0.000006 774.000000 774.000000
0.000006 777.000000 777.000000
0.000006 780.000000 780.000000
0.000006 783.000000 783.000000
0.000006 786.000000 786.000000
0.000006 789.000000 789.000000
0.000006 792.000000 792.000000
0.000006 795.000000 795.000000
0.000006 798.000000 798.000000
0.000006 801.000000 801.000000
0.000006 804.000000 804.000000
0.000006 807.000000 807.000000
0.000006 810.000000 810.000000
0.000006 813.000000 813.000000
0.000006 816.000000 816.000000
0.000006 819.000000 819.000000
0.000006 822.000000 822.000000
0.000006 825.000000 825.000000
0.000006 828.000000 828.000000
0.000006 831.000000 831.000000
0.000006 834.000000 834.000000
0.000006 837.000000 837.000000
0.000006 840.000000 840.000000
0.000006 843.000000 843.000000
0.000006 846.000000 846.000000
0.000006 849.000000 849.000000
0.000006 852.000000 852.000000
0.000006 855.000000 855.000000
0.000006 858.000000 858.000000
0.000006 861.000000 861.000000
0.000006 864.000000 864.000000
0.000006 867.000000 867.000000
0.000006 870.000000 870.000000
0.000006 873.000000 873.000000
0.000006 876.000000 876.000000
0.000006 879.000000 879.000000
0.000006 882.000000 882.000000
0.000006 885.000000 885.000000
0.000006 888.000000 888.000000
0.000006 891.000000 891.000000
0.000006 894.000000 894.000000
0.000006 897.000000 897.000000
0.000006 900.000000 900.000000
0.000006 903.000000 903.000000
0.000006 906.000000 906.000000
0.000006 909.000000 909.000000
0.000006 912.000000 912.000000
0.000006 915.000000 915.000000
0.000006 918.000000 918.000000
0.000006 921.000000 921.000000
0.000006 924.000000 924.000000
0.000006 927.000000 927.000000
0.000006 930.000000 930.000000
0.000006 933.000000 933.000000
0.000006 936.000000 936.000000
0.000006 939.000000 939.000000
0.000006 942.000000 942.000000
0.000006 945.000000 945.000000
0.000006 948.000000 948.000000
0.000006 951.000000 951.000000
0.000006 954.000000 954.000000
0.000006 957.000000 957.000000
0.000006 960.000000 960.000000
0.000006 963.000000 963.000000
0.000006 966.000000 966.000000
0.000006 969.000000 969.000000
0.000006 972.000000 972.000000
0.000006 975.000000 975.000000
0.000006 978.000000 978.000000
0.000006 981.000000 981.000000
0.000006 984.000000 984.000000
0.000006 987.000000 987.000000
0.000006 990.000000 990.000000
0.000006 993.000000 993.000000
0.000006 996.000000 996.000000
0.000006 999.000000 999.000000
0.000006 1002.000000 1002.000000
0.000006 1005.000000 1005.000000
0.000006 1008.000000 1008.000000
0.000006 1011.000000 1011.000000
0.000006 1014.000000 1014.000000
0.000006 1017.000000 1017.000000
0.000006 1020.000000 1020.000000
0.000006 1023.000000 1023.000000
0.000006 1026.000000 1026.000000
0.000006 1029.000000 1029.000000
0.000006 1032.000000 1032.000000
0.000006 1035.000000 1035.000000
0.000006 1038.000000 1038.000000
0.000006 1041.000000 1041.000000
0.000006 1044.000000 1044.000000
0.000006 1047.000000 1047.000000
0.000006 1050.000000 1050.000000
0.000006 1053.000000 1053.000000
0.000006 1056.000000 1056.000000
0.000006 1059.000000 1059.000000
0.000006 1062.000000 1062.000000
0.000006 1065.000000 1065.000000
0.000006 1068.000000 1068.000000
0.000006 1071.000000 1071.000000
0.000006 1074.000000 1074.000000
0.000006 1077.000000 1077.000000
0.000006 1080.000000 1080.000000
0.000006 1083.000000 1083.000000
0.000006 1086.000000 1086.000000
0.000006 1089.000000 1089.000000
0.000006 1092.000000 1092.000000
0.000006 1095.000000 1095.000000
0.000006 1098.000000 1098.000000
0.000006 1101.000000 1101.000000
0.000006 1104.000000 1104.000000
0.000006 1107.000000 1107.000000
0.000006 1110.000000 1110.000000
0.000006 1113.000000 1113.000000
0.000006 1116.000000 1116.000000
0.000006 1119.000000 1119.000000
0.000006 1122.000000 1122.000000
0.000006 1125.000000 1125.000000
0.000006 1128.000000 1128.000000
0.000006 1131.000000 1131.000000
0.000006 1134.000000 1134.000000
0.000006 1137.000000 1137.000000
0.000006 1140.000000 1140.000000
0.000006 1143.000000 1143.000000
0.000006 1146.000000 1146.000000
0.000006 1149.000000 1149.000000
0.000006 1152.000000 1152.000000
0.000006 1155.000000 1155.000000
0.000006 1158.000000 1158.000000
0.000006 1161.000000 1161.000000
0.000006 1164.000000 1164.000000
0.000006 1167.000000 1167.000000
0.000006 1170.000000 1170.000000
0.000006 1173.000000 1173.000000
0.000006 1176.000000 1176.000000
0.000006 1179.000000 1179.000000
0.000006 1182.000000 1182.000000
0.000006 1185.000000 1185.000000
0.000006 1188.000000 1188.000000
0.000006 1191.000000 1191.000000
0.000006 1194.000000 1194.000000
0.000006 1197.000000 1197.000000
0.000006 1200.000000 1200.000000
0.000006 1203.000000 1203.000000
0.000006 1206.000000 1206.000000
0.000006 1209.000000 1209.000000
0.000006 1212.000000 1212.000000
0.000006 1215.000000 1215.000000
0.000006 1218.000000 1218.000000
0.000006 1221.000000 1221.000000
0.000006 1224.000000 1224.000000
0.000006 1227.000000 1227.000000
0.000006 1230.000000 1230.000000
0.000006 1233.000000 1233.000000
0.000006 1236.000000 1236.000000
0.000006 1239.000000 1239.000000
0.000006 1242.000000 1242.000000
0.000006 1245.000000 1245.000000
0.000006 1248.000000 1248.000000
0.000006 1251.000000 1251.000000
0.000006 1254.000000 1254.000000
0.000006 1257.000000 1257.000000
0.000006 1260.000000 1260.000000
0.000006 1263.000000 1263.000000
0.000006 1266.000000 1266.000000
0.000006 1269.000000 1269.000000
0.000006 1272.000000 1272.000000
0.000006 1275.000000 1275.000000
0.000006 1278.000000 1278.000000
0.000006 1281.000000 1281.000000
0.000006 1284.000000 1284.000000
0.000006 1287.000000 1287.000000
0.000006 1290.000000 1290.000000
0.000006 1293.000000 1293.000000
0.000006 1296.000000 1296.000000
0.000006 1299.000000 1299.000000
0.000006 1302.000000 1302.000000
0.000006 1305.000000 1305.000000
0.000006 1308.000000 1308.000000
0.000006 1311.000000 1311.000000
0.000006 1314.000000 1314.000000
0.000006 1317.000000 1317.000000
0.000006 1320.000000 1320.000000
0.000006 1323.000000 1323.000000
0.000006 1326.000000 1326.000000
0.000006 1329.000000 1329.000000
0.000006 1332.000000 1332.000000
0.000006 1335.000000 1335.000000
